0.4    0.0    -8.020347404356844e-24    1.4681494043372343e-24    -4.266714894196604e-22 7.810353610105094e-23
0.4042253521126761    0.0    -6.16806585963651e-10    1.1290057474319854e-10    -3.1910675903400766e-08 5.840945495595268e-09
0.4084507042253521    0.0    -1.2714158358534443e-09    2.3266960510958073e-10    -6.394995219566142e-08 1.1702866760467369e-08
0.4126760563380282    0.0    -2.0023047823628664e-09    3.662938846302472e-10    -9.788678204951392e-08 1.7907028923218613e-08
0.4169014084507042    0.0    -2.850651077088715e-09    5.212406954693241e-10    -1.354101824828032e-07 2.475971130182899e-08
0.4211267605633803    0.0    -3.862464419150311e-09    7.058419681461241e-10    -1.782188493189329e-07 3.2568414802818076e-08
0.4253521126760564    0.0    -5.090787253851431e-09    9.296903226917955e-10    -2.2809758123516694e-07 4.165566214602791e-08
0.42957746478873243    0.0    -6.598069179805351e-09    1.2040638556965117e-09    -2.8698550490686063e-07 5.237121105440711e-08
0.4338028169014085    0.0    -8.458813786406134e-09    1.5423979754798414e-09    -3.5703979019101795e-07 6.510338960781714e-08
0.43802816901408453    0.0    -1.0762595513804166e-08    1.9608222019171066e-09    -4.4069758449491753e-07 8.029007565141112e-08
0.4422535211267606    0.0    -1.3617547706237841e-08    2.4787799032028495e-09    -5.407382168191012e-07 9.842969186962672e-08
0.44647887323943664    0.0    -1.7154430672050016e-08    3.1197498968600642e-09    -6.603472384144802e-07 1.2009248621068992e-07
0.4507042253521127    0.0    -2.1531399284336044e-08    3.912090550184849e-09    -8.031834939849662e-07 1.459322970787557e-07
0.45492957746478874    0.0    -2.6939603263144646e-08    4.89002932962021e-09    -9.734501160658443e-07 1.766989503144049e-07
0.4591549295774648    0.0    -3.360976964594071e-08    6.0948235617592345e-09    -1.175970077600654e-06 2.1325139125878982e-07
0.4633802816901409    0.0    -4.1819936185162745e-08    7.576121452619073e-09    -1.4162667043146067e-06 2.5657161487957564e-07
0.46760563380281694    0.0    -5.190452665446762e-08    9.393556167960058e-09    -1.7006493276368872e-06 3.0777941753535994e-07
0.471830985915493    0.0    -6.426498454242422e-08    1.1618610049778837e-08    -2.03630403827778e-06 3.681479538506861e-07
0.47605633802816905    0.0    -7.938221041950671e-08    1.4336790840601278e-08    -2.431389266821669e-06 4.391200394432374e-07
0.4802816901408451    0.0    -9.783108073358244e-08    1.765016716846048e-08    -2.8951356635860938e-06 5.223250939731812e-07
0.48450704225352115    0.0    -1.2029736199805426e-07    2.168031652302114e-08    -3.437949466101253e-06 6.195965678485309e-07
0.4887323943661972    0.0    -1.4759737464550187e-07    2.6571745584764636e-08    -4.071518220609154e-06 7.329896386138542e-07
0.49295774647887325    0.0    -1.807008053903781e-07    3.249585007280935e-08    -4.808917360179812e-06 8.64798898994029e-07
0.4971830985915493    0.0    -2.2075711618408603e-07    3.9655489313982005e-08    -5.66471573071252e-06 1.0175756868408023e-06
0.5014084507042254    0.0    -2.6912605199302865e-07    4.8290259531611805e-08    -6.655077693161746e-06 1.1941446271212194e-06
0.5056338028169014    0.0    -3.274128089139226e-07    5.868255944177926e-08    -7.797858909878988e-06 1.3976188668839924e-06
0.5098591549295775    0.0    -3.97508489090911e-07    7.116455218690587e-08    -9.112692347034174e-06 1.631413385854554e-06
0.5140845070422535    0.0    -4.816365395373724e-07    8.612613893494868e-08    -1.062106038579776e-05 1.899255657185698e-06
0.5183098591549296    0.0    -5.824059487814011e-07    1.0402407167921788e-07    -1.234634823288176e-05 2.205192814807477e-06
0.5225352112676056    0.0    -7.028720583082638e-07    1.2539234588924332e-07    -1.4313873052337617e-05 2.5535943555836404e-06
0.5267605633802817    0.0    -8.46605935604899e-07    1.508540277477826e-07    -1.6550882415204602e-05 2.949149267810915e-06
0.5309859154929577    0.0    -1.017773351899684e-06    1.8113468569900566e-07    -1.9086514761142684e-05 3.396856329452976e-06
0.5352112676056338    0.0    -1.221224511262426e-06    2.170776120299838e-07    -2.1951713619067915e-05 3.902006165489867e-06
0.5394366197183098    0.0    -1.4625957880111374e-06    2.596610371009649e-07    -2.5179086316964407e-05 4.4701534900549755e-06
0.5436619718309859    0.0    -1.7484248470036949e-06    3.10017556702719e-07    -2.880269684910543e-05 5.107077789995454e-06
0.547887323943662    0.0    -2.08628064586025e-06    3.694560117395074e-07    -3.2857781463407514e-05 5.818730532810601e-06
0.5521126760563381    0.0    -2.4849099498877093e-06    4.3948607904336956e-07    -3.738037439366609e-05 6.611166805536699e-06
0.5563380281690141    0.0    -2.9544021287145495e-06    5.218458524770673e-07    -4.2406829993745194e-05 7.49045911314877e-06
0.5605633802816902    0.0    -3.506374148698531e-06    6.185327145721004e-07    -4.7973226366370814e-05 8.462590890988345e-06
0.5647887323943662    0.0    -4.154177826208485e-06    7.318378206142131e-07    -5.411463441206289e-05 9.533327115080378e-06
0.5690140845070423    0.0    -4.9131315636105226e-06    8.643845392338392e-07    -6.086423509521597e-05 1.0708059234207976e-05
0.5732394366197183    0.0    -5.800778951708642e-06    1.0191712160550344e-06    -6.825226663571456e-05 1.1991621498547927e-05
0.5774647887323944    0.0    -6.837176788276498e-06    1.199618649569344e-06    -7.630478231178745e-05 1.3388075626405382e-05
0.5816901408450704    0.0    -8.045215231860798e-06    1.4096226910172044e-06    -8.504219867229429e-05 1.4900460644945656e-05
0.5859154929577465    0.0    -9.450972981611715e-06    1.6536124023802505e-06    -9.447761313910502e-05 1.6530504651539584e-05
0.5901408450704225    0.0    -1.1084110546552209e-05    1.9366142284025352e-06    -0.00010461486938613239 1.8278295196061223e-05
0.5943661971830986    0.0    -1.2978304839913298e-05    2.264322659570567e-06    -0.00011544634843440973 2.0141904967494922e-05
0.5985915492957746    0.0    -1.5171728504214711e-05    2.6431778828675426e-06    -0.00012695046321897188 2.2116969500670886e-05
0.6028169014084507    0.0    -1.770757753896885e-05    3.0804509355471875e-06    -0.00013908883444349279 2.4196213696804467e-05
0.6070422535211267    0.0    -2.0634650963097343e-05    3.584336893758921e-06    -0.00015180312594217425 2.6368924091594785e-05
0.6112676056338028    0.0    -2.40079863960525e-05    4.164056642178614e-06    -0.0001650115184580431 2.8620363996214704e-05
