556.344403166041    3.642919299551295e-17
220.0501502568942    -8.449697002991227e-17
312.741949158062    7.640783381832359e-17
312.7996373227293    7.435015515866385e-17
312.832399317552    -4.824621443996989e-16
312.8435157820417    8.404080803257609e-17
312.8415829013623    1.3886158768510938e-16
312.8403352331693    7.799633477559898e-17
139.8100760300147    -6.101598332668335e-17
239.64954949351528    -201.08868453318246
176.05566932573575    -4.68247662865906e-10
152.98397406266412    -77.11946987644184
106.6224621764332    -89.46588029363922
62.68488810456992    4.2414462915976725e-14
78.43936219629184    4.439878806055867e-14
57.285412214240765    2.3763877753402466e-14
78.49704917618125    1.1418982588841334e-15
78.5298057986589    3.931594886841038e-14
78.54097880278736    1.9771384076537166e-14
78.53770366810765    2.1655212973084473e-14
78.53900014664889    2.1115587614751805e-14
60.16335493727371    -50.48188484914783
44.262056108506634    -2.644747600011849e-09
35.70475097288722    8.061529749178111e-15
38.42585623346992    -19.435634418226822
27.075482855900482    -6.107679059418474e-15
35.0528726347683    2.2662811245390135e-14
35.110555864837025    -2.0777275067962398e-14
35.14330274080405    -8.054238361890978e-14
35.154577888049424    -2.3058389856075588e-15
35.151133827654256    -2.7379614103338575e-15
35.15251769875929    -7.734619666896577e-15
26.9273927102784    -22.593601008078036
26.853024479813662    -22.531373759230828
23.23346031768265    2.1423834928674613e-14
16.43869922393015    -1.5578026439279212e-15
16.482023321699288    -1.2653052071274057e-14
17.04685626401807    -14.303364308544916
15.297474919331965    -12.834940629171864
19.871123463842945    -9.394510007752477e-15
19.928790120493233    8.971401974267146e-15
19.96152125689742    2.558852493599633e-14
19.97296270696744    -3.286658974967148e-13
19.96925687471652    -4.246156748247566e-13
19.970782256466176    -7.706908121664175e-13
19.85992340833882    -8.47726747944525e-09
17.213481887735245    -8.757153098489487
12.085404935673422    -10.139868396152282
12.433473338501615    2.6944325783809927e-14
11.481639485071389    8.270377824374138e-15
9.917588203619076    -8.320678957354254
12.848202007586677    -4.74270147843124e-15
12.905832722493725    8.985212240286895e-15
12.938538722725696    4.191661789213234e-15
12.950222632325588    -4.717112249355633e-15
12.946124045782621    -6.62037121440646e-15
12.947849851681276    -1.1578341191723087e-14
9.844109898465698    -9.816507014677788e-15
8.792776871282976    1.3322675088913776e-14
9.58636907162263    -8.043547381104705
9.791726386016666    -5.024457951086643
11.32442443722362    -2.0517511754449862e-08
6.9987176600736785    -5.871453715908441
6.92249499098518    -5.807670563492015
9.037874946629397    -5.110482858409213e-15
8.125950554946039    -8.091854923258253e-15
9.095448243033362    -2.93771252057083e-16
9.12811240006769    -2.2977629841393645e-15
9.140172230026334    -8.35673419717222e-15
9.135492964203825    -1.5069233910074566e-14
9.137524517884588    -3.509575149877333e-14
5.242654357538304    -4.397935957612272
6.359498550790363    -3.3027041649918245
7.283200142325103    -9.804467986115329e-15
7.380091621000828    -4.17123440260772e-08
6.913816642940483    -1.3223474258467523e-14
6.325831104833742    -1.5333847386631691e-15
6.745584972747469    8.91387114090856e-16
6.803060368057646    4.794959790274234e-15
6.8356492619784    3.702341557648469e-15
6.848298416549657    -2.5454371501321766e-13
6.845237534836863    -5.54718816538844e-13
6.842739983340648    -3.350307332018887e-13
4.540174036126    -3.8086632680087518
5.880966105408145    -5.547576616586649e-15
4.107475581192088    -3.4453957059006703
4.283479953849194    -3.5936194582521384
4.498433945574934    -2.3749965477619
5.419160012054954    1.351540631604288e-15
4.994841917922394    2.0560641541986934e-15
5.263813711679105    -2.377626444568459e-15
5.321119493261963    2.656460664358939e-15
5.353557516906413    -1.3521019691398387e-14
5.367208011772955    -9.274831372959446e-12
5.36352978023106    -2.0932893120411398e-11
5.360272199411417    -1.3741067447569682e-11
4.595242101201323    2.7348406315821023e-15
5.2453262116197665    -7.533313559286487e-08
3.876084259027265    9.653989619791276e-16
4.222417403540058    -2.6932353102510937e-15
4.255154836063356    -1.206244490647114e-15
4.312040079171543    -4.8549428344657615e-15
4.344128506956853    -2.719419817751663e-14
4.359564282864081    -3.1212372584544593e-12
4.354827079913739    -6.837198118949197e-12
4.3503139817908805    -4.788591266895319e-12
3.334740295634178    -2.79696096514838
3.2554951134986365    -2.730685375421668
2.788482375438509    -2.3384785347587185
3.379810123449962    -1.8257577901498359
2.495327652989659    -2.092820395265988
3.9686101156345126    -1.2441939372009952e-07
2.392774805764036    -2.005950218168203
3.5562880949776066    4.788131074184344e-16
3.541172236602213    3.2004985448208234e-15
3.5986967219436337    6.451999742431174e-16
